run_id,quarter,as_of_date,ric,market_cap,market_cap_date,is_dividend_payer_12m,rank_market_cap
20260306T105304Z,2012Q2,2012-04-01,GE.N,212317870323.6,2012-03-30T00:00:00+00:00,1,4
20260306T105304Z,2012Q2,2012-04-01,GIS.N,25536337761.9,2012-03-30T00:00:00+00:00,1,96
20260306T105304Z,2012Q2,2012-04-01,GS.N,61580749225.59,2012-03-30T00:00:00+00:00,1,42
20260306T105304Z,2012Q2,2012-04-01,HAL.N,30635670882.05,2012-03-30T00:00:00+00:00,1,79
20260306T105304Z,2012Q2,2012-04-01,HD.N,76717208655.36,2012-03-30T00:00:00+00:00,1,34
20260306T105304Z,2012Q2,2012-04-01,HON.OQ,47391789055.0499,2012-03-30T00:00:00+00:00,1,51
20260306T105304Z,2012Q2,2012-04-01,HPQ.N,47120079853.3699,2012-03-30T00:00:00+00:00,1,52
20260306T105304Z,2012Q2,2012-04-01,IBM.N,241754766208.8,2012-03-30T00:00:00+00:00,1,3
20260306T105304Z,2012Q2,2012-04-01,INTC.OQ,140794513176.235,2012-03-30T00:00:00+00:00,1,16
20260306T105304Z,2012Q2,2012-04-01,ITW.N,27504674470.5599,2012-03-30T00:00:00+00:00,1,90
20260306T105304Z,2012Q2,2012-04-01,JCI.N,25897022688.8,2012-03-30T00:00:00+00:00,1,95
20260306T105304Z,2012Q2,2012-04-01,JNJ.N,181389999999.999,2012-03-30T00:00:00+00:00,1,9
20260306T105304Z,2012Q2,2012-04-01,JPM.N,175758617406.68,2012-03-30T00:00:00+00:00,1,11
20260306T105304Z,2012Q2,2012-04-01,KMB.OQ,29064054936.33,2012-03-30T00:00:00+00:00,1,85
20260306T105304Z,2012Q2,2012-04-01,KMI.N,27321491440.8,2012-03-30T00:00:00+00:00,1,91
20260306T105304Z,2012Q2,2012-04-01,KO.N,167601132175.41,2012-03-30T00:00:00+00:00,1,13
20260306T105304Z,2012Q2,2012-04-01,LIN.OQ,34219438713.2,2012-03-30T00:00:00+00:00,1,72
20260306T105304Z,2012Q2,2012-04-01,LLY.N,46723781412.6,2012-03-30T00:00:00+00:00,1,53
20260306T105304Z,2012Q2,2012-04-01,LMT.N,29171860421.78,2012-03-30T00:00:00+00:00,1,84
20260306T105304Z,2012Q2,2012-04-01,LOW.N,37621823477.1599,2012-03-30T00:00:00+00:00,1,69
20260306T105304Z,2012Q2,2012-04-01,LVS.N,42259918540.05,2012-03-30T00:00:00+00:00,1,57
20260306T105304Z,2012Q2,2012-04-01,LYB.N,25072484092.6499,2012-03-30T00:00:00+00:00,1,99
20260306T105304Z,2012Q2,2012-04-01,MA.N,53203053691.2,2012-03-30T00:00:00+00:00,1,46
20260306T105304Z,2012Q2,2012-04-01,MCD.N,99684031098.5999,2012-03-30T00:00:00+00:00,1,25
20260306T105304Z,2012Q2,2012-04-01,MDLZ.OQ,67356064380.78,2012-03-30T00:00:00+00:00,1,38
20260306T105304Z,2012Q2,2012-04-01,MDT.N,40780743340.9799,2012-03-30T00:00:00+00:00,1,59
20260306T105304Z,2012Q2,2012-04-01,MET.N,39719438208.9,2012-03-30T00:00:00+00:00,1,60
20260306T105304Z,2012Q2,2012-04-01,MMM.N,61977504630.6899,2012-03-30T00:00:00+00:00,1,40
20260306T105304Z,2012Q2,2012-04-01,MO.N,62855824550.4,2012-03-30T00:00:00+00:00,1,39
20260306T105304Z,2012Q2,2012-04-01,MRK.N,116841481113.599,2012-03-30T00:00:00+00:00,1,17
20260306T105304Z,2012Q2,2012-04-01,MS.N,38856239111.2,2012-03-30T00:00:00+00:00,1,64
20260306T105304Z,2012Q2,2012-04-01,MSFT.OQ,270644331119.94,2012-03-30T00:00:00+00:00,1,2
20260306T105304Z,2012Q2,2012-04-01,NEE.N,25474954987.32,2012-03-30T00:00:00+00:00,1,97
20260306T105304Z,2012Q2,2012-04-01,NEM.N,25132233306.15,2012-03-30T00:00:00+00:00,1,98
20260306T105304Z,2012Q2,2012-04-01,NKE.N,49705426895.96,2012-03-30T00:00:00+00:00,1,49
20260306T105304Z,2012Q2,2012-04-01,ORCL.N,145074090960.0,2012-03-30T00:00:00+00:00,1,15
20260306T105304Z,2012Q2,2012-04-01,OXY.N,77225933999.51,2012-03-30T00:00:00+00:00,1,33
20260306T105304Z,2012Q2,2012-04-01,PEP.OQ,104036799999.999,2012-03-30T00:00:00+00:00,1,23
20260306T105304Z,2012Q2,2012-04-01,PFE.N,170685131494.115,2012-03-30T00:00:00+00:00,1,12
20260306T105304Z,2012Q2,2012-04-01,PG.N,185123177893.939,2012-03-30T00:00:00+00:00,1,8
20260306T105304Z,2012Q2,2012-04-01,PM.N,151991654704.91,2012-03-30T00:00:00+00:00,1,14
20260306T105304Z,2012Q2,2012-04-01,PNC.N,34022891726.6299,2012-03-30T00:00:00+00:00,1,73
20260306T105304Z,2012Q2,2012-04-01,PRU.N,29793300000.0,2012-03-30T00:00:00+00:00,1,82
20260306T105304Z,2012Q2,2012-04-01,QCOM.OQ,115117926571.42,2012-03-30T00:00:00+00:00,1,19
20260306T105304Z,2012Q2,2012-04-01,RTX.N,75488861162.0,2012-03-30T00:00:00+00:00,1,35
20260306T105304Z,2012Q2,2012-04-01,SBUX.OQ,42107526000.0,2012-03-30T00:00:00+00:00,1,58
20260306T105304Z,2012Q2,2012-04-01,SLB.N,93331900374.3,2012-03-30T00:00:00+00:00,1,28
20260306T105304Z,2012Q2,2012-04-01,SO.N,39053894559.34,2012-03-30T00:00:00+00:00,1,62
20260306T105304Z,2012Q2,2012-04-01,SPG.N,44146948198.08,2012-03-30T00:00:00+00:00,1,56
20260306T105304Z,2012Q2,2012-04-01,T.N,185154914216.88,2012-03-30T00:00:00+00:00,1,7
20260306T105304Z,2012Q2,2012-04-01,TGT.N,38952735741.9,2012-03-30T00:00:00+00:00,1,63
20260306T105304Z,2012Q2,2012-04-01,TJX.N,29952468330.4,2012-03-30T00:00:00+00:00,1,80
20260306T105304Z,2012Q2,2012-04-01,TXN.OQ,38385416587.27,2012-03-30T00:00:00+00:00,1,67
20260306T105304Z,2012Q2,2012-04-01,UNH.N,61590186942.06,2012-03-30T00:00:00+00:00,1,41
20260306T105304Z,2012Q2,2012-04-01,UNP.N,51455686825.08,2012-03-30T00:00:00+00:00,1,48
20260306T105304Z,2012Q2,2012-04-01,UPS.N,77376359010.24,2012-03-30T00:00:00+00:00,1,32
20260306T105304Z,2012Q2,2012-04-01,USB.N,60399048631.68,2012-03-30T00:00:00+00:00,1,43
20260306T105304Z,2012Q2,2012-04-01,V.N,79322846652.0,2012-03-30T00:00:00+00:00,1,30
20260306T105304Z,2012Q2,2012-04-01,VZ.N,108612676527.379,2012-03-30T00:00:00+00:00,1,21
20260306T105304Z,2012Q2,2012-04-01,WFC.N,180178567840.74,2012-03-30T00:00:00+00:00,1,10
20260306T105304Z,2012Q2,2012-04-01,WMT.OQ,208357754241.6,2012-03-30T00:00:00+00:00,1,6
20260306T105304Z,2012Q2,2012-04-01,XOM.N,407844555105.54,2012-03-30T00:00:00+00:00,1,1
20260306T105304Z,2012Q2,2012-04-01,YUM.N,32755346115.62,2012-03-30T00:00:00+00:00,1,76
20260306T105304Z,2012Q3,2012-07-01,ABT.N,101436547877.49,2012-06-29T00:00:00+00:00,1,20
20260306T105304Z,2012Q3,2012-07-01,ACN.N,41627682982.47,2012-06-29T00:00:00+00:00,1,53
20260306T105304Z,2012Q3,2012-07-01,ADP.OQ,27222477222.6,2012-06-29T00:00:00+00:00,1,88
20260306T105304Z,2012Q3,2012-07-01,AMGN.OQ,56702681312.07,2012-06-29T00:00:00+00:00,1,44
20260306T105304Z,2012Q3,2012-07-01,AMT.N,27585459861.02,2012-06-29T00:00:00+00:00,1,87
20260306T105304Z,2012Q3,2012-07-01,APA.OQ,34350320367.99,2012-06-29T00:00:00+00:00,1,64
20260306T105304Z,2012Q3,2012-07-01,AXP.N,66994651201.74,2012-06-29T00:00:00+00:00,1,37
20260306T105304Z,2012Q3,2012-07-01,BA.N,55654374432.2,2012-06-29T00:00:00+00:00,1,45
20260306T105304Z,2012Q3,2012-07-01,BAC.N,89137330940.3199,2012-06-29T00:00:00+00:00,1,24
20260306T105304Z,2012Q3,2012-07-01,BAX.N,29264143437.1499,2012-06-29T00:00:00+00:00,1,82
20260306T105304Z,2012Q3,2012-07-01,BEN.N,23883423328.3799,2012-06-29T00:00:00+00:00,1,99
20260306T105304Z,2012Q3,2012-07-01,BK.N,26180116200.0,2012-06-29T00:00:00+00:00,1,91
20260306T105304Z,2012Q3,2012-07-01,BLK.N,29384386791.8999,2012-06-29T00:00:00+00:00,1,81
20260306T105304Z,2012Q3,2012-07-01,BMY.N,60722585582.05,2012-06-29T00:00:00+00:00,1,40
20260306T105304Z,2012Q3,2012-07-01,C.N,80370435786.73,2012-06-29T00:00:00+00:00,1,30
20260306T105304Z,2012Q3,2012-07-01,CAT.N,55403775000.0,2012-06-29T00:00:00+00:00,1,46
20260306T105304Z,2012Q3,2012-07-01,CB.N,25107209938.8599,2012-06-29T00:00:00+00:00,1,93
20260306T105304Z,2012Q3,2012-07-01,CCL.N,26680852661.9468,2012-06-29T00:00:00+00:00,1,89
20260306T105304Z,2012Q3,2012-07-01,CL.N,49681372829.7,2012-06-29T00:00:00+00:00,1,49
20260306T105304Z,2012Q3,2012-07-01,CMCSA.OQ,85862260076.16,2012-06-29T00:00:00+00:00,1,27
20260306T105304Z,2012Q3,2012-07-01,COF.N,31721537229.3599,2012-06-29T00:00:00+00:00,1,77
20260306T105304Z,2012Q3,2012-07-01,COP.N,70663417555.28,2012-06-29T00:00:00+00:00,1,32
20260306T105304Z,2012Q3,2012-07-01,COST.OQ,41072755905.0,2012-06-29T00:00:00+00:00,1,54
20260306T105304Z,2012Q3,2012-07-01,CSCO.OQ,91977611399.8,2012-06-29T00:00:00+00:00,1,22
20260306T105304Z,2012Q3,2012-07-01,CVS.N,59884610423.1,2012-06-29T00:00:00+00:00,1,42
20260306T105304Z,2012Q3,2012-07-01,CVX.N,208117127150.5,2012-06-29T00:00:00+00:00,1,7
20260306T105304Z,2012Q3,2012-07-01,D.N,30860920836.0,2012-06-29T00:00:00+00:00,1,78
20260306T105304Z,2012Q3,2012-07-01,DE.N,32164897866.02,2012-06-29T00:00:00+00:00,1,74
20260306T105304Z,2012Q3,2012-07-01,DHR.N,36078611394.0,2012-06-29T00:00:00+00:00,1,62
20260306T105304Z,2012Q3,2012-07-01,DIS.N,86687189599.0,2012-06-29T00:00:00+00:00,1,25
20260306T105304Z,2012Q3,2012-07-01,DUK.N,30856712115.14,2012-06-29T00:00:00+00:00,1,79
20260306T105304Z,2012Q3,2012-07-01,EMR.N,34171337435.8999,2012-06-29T00:00:00+00:00,1,65
20260306T105304Z,2012Q3,2012-07-01,EOG.N,24293140841.13,2012-06-29T00:00:00+00:00,1,98
20260306T105304Z,2012Q3,2012-07-01,EXC.OQ,32029696177.3799,2012-06-29T00:00:00+00:00,1,75
20260306T105304Z,2012Q3,2012-07-01,F.N,36574134318.96,2012-06-29T00:00:00+00:00,1,61
20260306T105304Z,2012Q3,2012-07-01,FCX.N,32338797035.67,2012-06-29T00:00:00+00:00,1,72
20260306T105304Z,2012Q3,2012-07-01,FDX.N,28890854143.49,2012-06-29T00:00:00+00:00,1,83
20260306T105304Z,2012Q3,2012-07-01,GE.N,220806302080.0,2012-06-29T00:00:00+00:00,1,5
20260306T105304Z,2012Q3,2012-07-01,GIS.N,24996587493.7,2012-06-29T00:00:00+00:00,1,94
20260306T105304Z,2012Q3,2012-07-01,GS.N,47151343407.28,2012-06-29T00:00:00+00:00,1,51
20260306T105304Z,2012Q3,2012-07-01,HAL.N,26204150475.23,2012-06-29T00:00:00+00:00,1,90
20260306T105304Z,2012Q3,2012-07-01,HD.N,81109795224.01,2012-06-29T00:00:00+00:00,1,29
20260306T105304Z,2012Q3,2012-07-01,HON.OQ,43509443084.64,2012-06-29T00:00:00+00:00,1,52
20260306T105304Z,2012Q3,2012-07-01,HPQ.N,39653553384.9,2012-06-29T00:00:00+00:00,1,59
20260306T105304Z,2012Q3,2012-07-01,IBM.N,225598477778.52,2012-06-29T00:00:00+00:00,1,4
20260306T105304Z,2012Q3,2012-07-01,INTC.OQ,134076150000.0,2012-06-29T00:00:00+00:00,1,16
20260306T105304Z,2012Q3,2012-07-01,ITW.N,25247347891.77,2012-06-29T00:00:00+00:00,1,92
20260306T105304Z,2012Q3,2012-07-01,JCI.N,24462277522.9,2012-06-29T00:00:00+00:00,1,97
20260306T105304Z,2012Q3,2012-07-01,JNJ.N,185544892590.24,2012-06-29T00:00:00+00:00,1,8
20260306T105304Z,2012Q3,2012-07-01,JPM.N,136012193151.749,2012-06-29T00:00:00+00:00,1,15
20260306T105304Z,2012Q3,2012-07-01,KMB.OQ,32848015709.44,2012-06-29T00:00:00+00:00,1,68
20260306T105304Z,2012Q3,2012-07-01,KMI.N,33411399294.42,2012-06-29T00:00:00+00:00,1,67
20260306T105304Z,2012Q3,2012-07-01,KO.N,176392698207.53,2012-06-29T00:00:00+00:00,1,10
20260306T105304Z,2012Q3,2012-07-01,LIN.OQ,32476492046.93,2012-06-29T00:00:00+00:00,1,71
20260306T105304Z,2012Q3,2012-07-01,LLY.N,49793420823.3699,2012-06-29T00:00:00+00:00,1,48
20260306T105304Z,2012Q3,2012-07-01,LMT.N,28250168791.6,2012-06-29T00:00:00+00:00,1,86
20260306T105304Z,2012Q3,2012-07-01,LOW.N,33465950643.6,2012-06-29T00:00:00+00:00,1,66
20260306T105304Z,2012Q3,2012-07-01,LVS.N,35780956337.44,2012-06-29T00:00:00+00:00,1,63
20260306T105304Z,2012Q3,2012-07-01,MA.N,54357487177.41,2012-06-29T00:00:00+00:00,1,47
20260306T105304Z,2012Q3,2012-07-01,MCD.N,89968159226.4,2012-06-29T00:00:00+00:00,1,23
20260306T105304Z,2012Q3,2012-07-01,MDLZ.OQ,68472800190.28,2012-06-29T00:00:00+00:00,1,36
20260306T105304Z,2012Q3,2012-07-01,MDT.N,39699788007.03,2012-06-29T00:00:00+00:00,1,58
20260306T105304Z,2012Q3,2012-07-01,MET.N,32763618836.4,2012-06-29T00:00:00+00:00,1,70
20260306T105304Z,2012Q3,2012-07-01,MMM.N,62170935500.7999,2012-06-29T00:00:00+00:00,1,38
20260306T105304Z,2012Q3,2012-07-01,MO.N,70303852702.65,2012-06-29T00:00:00+00:00,1,33
20260306T105304Z,2012Q3,2012-07-01,MRK.N,126985325891.0,2012-06-29T00:00:00+00:00,1,17
20260306T105304Z,2012Q3,2012-07-01,MS.N,28855750103.79,2012-06-29T00:00:00+00:00,1,84
20260306T105304Z,2012Q3,2012-07-01,MSFT.OQ,256982494090.77,2012-06-29T00:00:00+00:00,1,2
20260306T105304Z,2012Q3,2012-07-01,NEE.N,28698974031.49,2012-06-29T00:00:00+00:00,1,85
20260306T105304Z,2012Q3,2012-07-01,NEM.N,23800429865.52,2012-06-29T00:00:00+00:00,1,100
20260306T105304Z,2012Q3,2012-07-01,NKE.N,40235543830.02,2012-06-29T00:00:00+00:00,1,56
20260306T105304Z,2012Q3,2012-07-01,ORCL.N,145010428200.0,2012-06-29T00:00:00+00:00,1,14
20260306T105304Z,2012Q3,2012-07-01,OXY.N,69565252613.4,2012-06-29T00:00:00+00:00,1,34
20260306T105304Z,2012Q3,2012-07-01,PEP.OQ,110509753262.62,2012-06-29T00:00:00+00:00,1,19
20260306T105304Z,2012Q3,2012-07-01,PFE.N,172227129610.0,2012-06-29T00:00:00+00:00,1,11
20260306T105304Z,2012Q3,2012-07-01,PG.N,167831490295.0,2012-06-29T00:00:00+00:00,1,12
20260306T105304Z,2012Q3,2012-07-01,PM.N,148827453819.78,2012-06-29T00:00:00+00:00,1,13
20260306T105304Z,2012Q3,2012-07-01,PNC.N,32313961457.19,2012-06-29T00:00:00+00:00,1,73
20260306T105304Z,2012Q3,2012-07-01,PSA.N,24764862090.9899,2012-06-29T00:00:00+00:00,1,96
20260306T105304Z,2012Q3,2012-07-01,QCOM.OQ,95450821532.16,2012-06-29T00:00:00+00:00,1,21
20260306T105304Z,2012Q3,2012-07-01,RTX.N,68834881220.56,2012-06-29T00:00:00+00:00,1,35
20260306T105304Z,2012Q3,2012-07-01,SBUX.OQ,40443220000.0,2012-06-29T00:00:00+00:00,1,55
20260306T105304Z,2012Q3,2012-07-01,SLB.N,86561015195.26,2012-06-29T00:00:00+00:00,1,26
20260306T105304Z,2012Q3,2012-07-01,SO.N,40220352833.7999,2012-06-29T00:00:00+00:00,1,57
20260306T105304Z,2012Q3,2012-07-01,SPG.N,47180072482.28,2012-06-29T00:00:00+00:00,1,50
20260306T105304Z,2012Q3,2012-07-01,T.N,209074579999.999,2012-06-29T00:00:00+00:00,1,6
20260306T105304Z,2012Q3,2012-07-01,TGT.N,38475566782.18,2012-06-29T00:00:00+00:00,1,60
20260306T105304Z,2012Q3,2012-07-01,TJX.N,31809073781.79,2012-06-29T00:00:00+00:00,1,76
20260306T105304Z,2012Q3,2012-07-01,TRV.N,24836266486.08,2012-06-29T00:00:00+00:00,1,95
20260306T105304Z,2012Q3,2012-07-01,TXN.OQ,32831495918.79,2012-06-29T00:00:00+00:00,1,69
20260306T105304Z,2012Q3,2012-07-01,UNH.N,60690735670.5,2012-06-29T00:00:00+00:00,1,41
20260306T105304Z,2012Q3,2012-07-01,UNP.N,56817600004.05,2012-06-29T00:00:00+00:00,1,43
20260306T105304Z,2012Q3,2012-07-01,UPS.N,75569927327.84,2012-06-29T00:00:00+00:00,1,31
20260306T105304Z,2012Q3,2012-07-01,USB.N,60917154709.4399,2012-06-29T00:00:00+00:00,1,39
20260306T105304Z,2012Q3,2012-07-01,V.N,83191396596.75,2012-06-29T00:00:00+00:00,1,28
20260306T105304Z,2012Q3,2012-07-01,VZ.N,126604088325.0,2012-06-29T00:00:00+00:00,1,18
20260306T105304Z,2012Q3,2012-07-01,WFC.N,177697466408.0,2012-06-29T00:00:00+00:00,1,9
20260306T105304Z,2012Q3,2012-07-01,WMT.OQ,235900471408.56,2012-06-29T00:00:00+00:00,1,3
20260306T105304Z,2012Q3,2012-07-01,XOM.N,400139463950.87,2012-06-29T00:00:00+00:00,1,1
20260306T105304Z,2012Q3,2012-07-01,YUM.N,29669203049.6,2012-06-29T00:00:00+00:00,1,80
20260306T105304Z,2012Q4,2012-10-01,AAPL.OQ,618116142340.0,2012-10-01T00:00:00+00:00,1,1
20260306T105304Z,2012Q4,2012-10-01,ABT.N,109192527271.959,2012-10-01T00:00:00+00:00,1,21
20260306T105304Z,2012Q4,2012-10-01,ACN.N,48458253030.85,2012-10-01T00:00:00+00:00,1,52
20260306T105304Z,2012Q4,2012-10-01,ADP.OQ,28338069545.54,2012-10-01T00:00:00+00:00,1,91
20260306T105304Z,2012Q4,2012-10-01,AMGN.OQ,65341440000.0,2012-10-01T00:00:00+00:00,1,39
20260306T105304Z,2012Q4,2012-10-01,AMT.N,28083880268.19,2012-10-01T00:00:00+00:00,1,93
20260306T105304Z,2012Q4,2012-10-01,APA.OQ,33804919862.4699,2012-10-01T00:00:00+00:00,1,72
20260306T105304Z,2012Q4,2012-10-01,AXP.N,64773060000.0,2012-10-01T00:00:00+00:00,1,40
20260306T105304Z,2012Q4,2012-10-01,BA.N,52633350256.04,2012-10-01T00:00:00+00:00,1,50
20260306T105304Z,2012Q4,2012-10-01,BAC.N,97561912320.0,2012-10-01T00:00:00+00:00,1,24
20260306T105304Z,2012Q4,2012-10-01,BAX.N,32883120644.76,2012-10-01T00:00:00+00:00,1,77
20260306T105304Z,2012Q4,2012-10-01,BEN.N,26756082138.45,2012-10-01T00:00:00+00:00,1,97
20260306T105304Z,2012Q4,2012-10-01,BK.N,26796158510.0,2012-10-01T00:00:00+00:00,1,96
20260306T105304Z,2012Q4,2012-10-01,BLK.N,31121633543.7,2012-10-01T00:00:00+00:00,1,80
20260306T105304Z,2012Q4,2012-10-01,BMY.N,55974859208.6899,2012-10-01T00:00:00+00:00,1,47
20260306T105304Z,2012Q4,2012-10-01,C.N,96040052925.0,2012-10-01T00:00:00+00:00,1,26
20260306T105304Z,2012Q4,2012-10-01,CAT.N,55891710945.84,2012-10-01T00:00:00+00:00,1,48
20260306T105304Z,2012Q4,2012-10-01,CB.N,26089765178.18,2012-10-01T00:00:00+00:00,1,100
20260306T105304Z,2012Q4,2012-10-01,CCL.N,28159152346.9483,2012-10-01T00:00:00+00:00,1,92
20260306T105304Z,2012Q4,2012-10-01,CL.N,51023300294.86,2012-10-01T00:00:00+00:00,1,51
20260306T105304Z,2012Q4,2012-10-01,CMCSA.OQ,93507909038.64,2012-10-01T00:00:00+00:00,1,27
20260306T105304Z,2012Q4,2012-10-01,COF.N,33732828589.54,2012-10-01T00:00:00+00:00,1,73
20260306T105304Z,2012Q4,2012-10-01,COP.N,69689691339.81,2012-10-01T00:00:00+00:00,1,35
20260306T105304Z,2012Q4,2012-10-01,COST.OQ,43454975747.49,2012-10-01T00:00:00+00:00,1,57
20260306T105304Z,2012Q4,2012-10-01,CSCO.OQ,100958721494.4,2012-10-01T00:00:00+00:00,1,23
20260306T105304Z,2012Q4,2012-10-01,CVS.N,61919720036.25,2012-10-01T00:00:00+00:00,1,42
20260306T105304Z,2012Q4,2012-10-01,CVX.N,229479484444.0,2012-10-01T00:00:00+00:00,1,7
20260306T105304Z,2012Q4,2012-10-01,D.N,30345153835.95,2012-10-01T00:00:00+00:00,1,85
20260306T105304Z,2012Q4,2012-10-01,DE.N,32351701220.9999,2012-10-01T00:00:00+00:00,1,78
20260306T105304Z,2012Q4,2012-10-01,DHR.N,39113745581.25,2012-10-01T00:00:00+00:00,1,61
20260306T105304Z,2012Q4,2012-10-01,DIS.N,93427885295.24,2012-10-01T00:00:00+00:00,1,28
20260306T105304Z,2012Q4,2012-10-01,DUK.N,45331580376.0,2012-10-01T00:00:00+00:00,1,55
20260306T105304Z,2012Q4,2012-10-01,EMR.N,34860626810.27,2012-10-01T00:00:00+00:00,1,68
20260306T105304Z,2012Q4,2012-10-01,EOG.N,30833985634.61,2012-10-01T00:00:00+00:00,1,83
20260306T105304Z,2012Q4,2012-10-01,EXC.OQ,30241621810.8,2012-10-01T00:00:00+00:00,1,86
20260306T105304Z,2012Q4,2012-10-01,F.N,37872886461.36,2012-10-01T00:00:00+00:00,1,64
20260306T105304Z,2012Q4,2012-10-01,FCX.N,37827526702.95,2012-10-01T00:00:00+00:00,1,65
20260306T105304Z,2012Q4,2012-10-01,FDX.N,26703941747.34,2012-10-01T00:00:00+00:00,1,98
20260306T105304Z,2012Q4,2012-10-01,GE.N,239192503000.0,2012-10-01T00:00:00+00:00,1,5
20260306T105304Z,2012Q4,2012-10-01,GS.N,56024619552.18,2012-10-01T00:00:00+00:00,1,46
20260306T105304Z,2012Q4,2012-10-01,HAL.N,31237351961.27,2012-10-01T00:00:00+00:00,1,79
20260306T105304Z,2012Q4,2012-10-01,HD.N,91305744798.69,2012-10-01T00:00:00+00:00,1,31
20260306T105304Z,2012Q4,2012-10-01,HON.OQ,47629027692.7999,2012-10-01T00:00:00+00:00,1,53
20260306T105304Z,2012Q4,2012-10-01,HPQ.N,33837634837.14,2012-10-01T00:00:00+00:00,1,71
20260306T105304Z,2012Q4,2012-10-01,IBM.N,237816884224.79,2012-10-01T00:00:00+00:00,1,6
20260306T105304Z,2012Q4,2012-10-01,INTC.OQ,113843265000.0,2012-10-01T00:00:00+00:00,1,19
20260306T105304Z,2012Q4,2012-10-01,ITW.N,27607671584.22,2012-10-01T00:00:00+00:00,1,94
20260306T105304Z,2012Q4,2012-10-01,JNJ.N,190594254215.59,2012-10-01T00:00:00+00:00,1,9
20260306T105304Z,2012Q4,2012-10-01,JPM.N,155634937327.29,2012-10-01T00:00:00+00:00,1,14
20260306T105304Z,2012Q4,2012-10-01,KMB.OQ,34130436562.98,2012-10-01T00:00:00+00:00,1,70
20260306T105304Z,2012Q4,2012-10-01,KMI.N,36768739397.35,2012-10-01T00:00:00+00:00,1,66
20260306T105304Z,2012Q4,2012-10-01,KO.N,172783812185.72,2012-10-01T00:00:00+00:00,1,13
20260306T105304Z,2012Q4,2012-10-01,LIN.OQ,30904120920.39,2012-10-01T00:00:00+00:00,1,82
20260306T105304Z,2012Q4,2012-10-01,LLY.N,55201439084.63,2012-10-01T00:00:00+00:00,1,49
20260306T105304Z,2012Q4,2012-10-01,LMT.N,30236010113.28,2012-10-01T00:00:00+00:00,1,87
20260306T105304Z,2012Q4,2012-10-01,LOW.N,34570527726.35,2012-10-01T00:00:00+00:00,1,69
20260306T105304Z,2012Q4,2012-10-01,LVS.N,37969651486.26,2012-10-01T00:00:00+00:00,1,63
20260306T105304Z,2012Q4,2012-10-01,LYB.N,30012642230.4,2012-10-01T00:00:00+00:00,1,88
20260306T105304Z,2012Q4,2012-10-01,MA.N,57019103511.02,2012-10-01T00:00:00+00:00,1,44
20260306T105304Z,2012Q4,2012-10-01,MCD.N,92355810469.67,2012-10-01T00:00:00+00:00,1,29
20260306T105304Z,2012Q4,2012-10-01,MDLZ.OQ,75458069187.04,2012-10-01T00:00:00+00:00,1,32
20260306T105304Z,2012Q4,2012-10-01,MDT.N,44141397784.51,2012-10-01T00:00:00+00:00,1,56
20260306T105304Z,2012Q4,2012-10-01,MET.N,36300542000.0,2012-10-01T00:00:00+00:00,1,67
20260306T105304Z,2012Q4,2012-10-01,MMM.N,65381800290.49,2012-10-01T00:00:00+00:00,1,38
20260306T105304Z,2012Q4,2012-10-01,MO.N,68384518065.36,2012-10-01T00:00:00+00:00,1,37
20260306T105304Z,2012Q4,2012-10-01,MRK.N,137708263268.91,2012-10-01T00:00:00+00:00,1,17
20260306T105304Z,2012Q4,2012-10-01,MS.N,33160921600.0,2012-10-01T00:00:00+00:00,1,76
20260306T105304Z,2012Q4,2012-10-01,MSFT.OQ,248364780000.0,2012-10-01T00:00:00+00:00,1,4
20260306T105304Z,2012Q4,2012-10-01,NEE.N,29687906301.55,2012-10-01T00:00:00+00:00,1,89
20260306T105304Z,2012Q4,2012-10-01,NEM.N,27362513377.2,2012-10-01T00:00:00+00:00,1,95
20260306T105304Z,2012Q4,2012-10-01,NKE.N,43050283539.9,2012-10-01T00:00:00+00:00,1,58
20260306T105304Z,2012Q4,2012-10-01,ORCL.N,152619503520.0,2012-10-01T00:00:00+00:00,1,16
20260306T105304Z,2012Q4,2012-10-01,OXY.N,69983686145.8,2012-10-01T00:00:00+00:00,1,34
20260306T105304Z,2012Q4,2012-10-01,PEP.OQ,109950804446.4,2012-10-01T00:00:00+00:00,1,20
20260306T105304Z,2012Q4,2012-10-01,PFE.N,186998522476.77,2012-10-01T00:00:00+00:00,1,11
20260306T105304Z,2012Q4,2012-10-01,PG.N,189892311003.0,2012-10-01T00:00:00+00:00,1,10
20260306T105304Z,2012Q4,2012-10-01,PM.N,152911870014.419,2012-10-01T00:00:00+00:00,1,15
20260306T105304Z,2012Q4,2012-10-01,PNC.N,33200040000.0,2012-10-01T00:00:00+00:00,1,75
20260306T105304Z,2012Q4,2012-10-01,PSX.N,29137549895.04,2012-10-01T00:00:00+00:00,1,90
20260306T105304Z,2012Q4,2012-10-01,QCOM.OQ,105454339004.489,2012-10-01T00:00:00+00:00,1,22
20260306T105304Z,2012Q4,2012-10-01,RTX.N,71811263768.7999,2012-10-01T00:00:00+00:00,1,33
20260306T105304Z,2012Q4,2012-10-01,SBUX.OQ,38110200000.0,2012-10-01T00:00:00+00:00,1,62
20260306T105304Z,2012Q4,2012-10-01,SLB.N,96355040180.56,2012-10-01T00:00:00+00:00,1,25
20260306T105304Z,2012Q4,2012-10-01,SO.N,39920398915.72,2012-10-01T00:00:00+00:00,1,60
